sample,tempo para fechamento,number,creator user cargo,creator user seguidores,creator user tempo no GitHub,closed user cargo,closed user seguidores,closed user tempo no GitHub,closed_count,open_count,framework,relative_open_count,relative_closed_count
Azure-Samples/active-directory-dotnet-windows-store,313.0,12.647058823529411,,13.647058823529411,444.6470588235294,,64.70588235294117,916.5882352941177,17.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-dotnet-windowsphone-8.1,2347.0,3.5,,21.333333333333332,276.0,,110.0,2036.0,6.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-dotnetcore-console-up-v2,32.75,23.666666666666668,,1.3333333333333333,1143.5555555555557,,47.5,1169.625,8.0,1.0,Azure,11.11111111111111,88.88888888888889
Azure-Samples/active-directory-dotnetcore-daemon-certificate-credential,80.8,9.6,,0.8,909.0,,90.2,1320.0,5.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-dotnetcore-daemon-v2,51.90909090909091,64.20833333333333,,7.791666666666667,1383.5416666666667,,51.72727272727273,1561.6818181818182,22.0,2.0,Azure,8.333333333333332,91.66666666666666
Azure-Samples/active-directory-dotnetcore-devicecodeflow-v2,36.833333333333336,23.142857142857142,,3.857142857142857,1675.0,,52.833333333333336,1745.5,6.0,1.0,Azure,14.285714285714285,85.71428571428571
Azure-Samples/active-directory-external-identities-woodgrove-demo,120.33333333333333,6.888888888888889,,4.555555555555555,1412.7777777777778,,10.0,1062.3333333333333,3.0,6.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-ios,376.8333333333333,17.11111111111111,,264.27777777777777,1225.5,,62.666666666666664,1446.1666666666667,12.0,6.0,Azure,33.33333333333333,66.66666666666666
Azure-Samples/active-directory-ios-native-nxoauth2-v2,643.0,4.5,,34.5,2208.5,,123.0,2250.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/active-directory-java-graphapi-web,498.85714285714283,4.714285714285714,,8.714285714285714,1577.5714285714287,,96.14285714285714,1209.7142857142858,7.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-java-native-headless,475.26666666666665,9.6,,2.0,696.4,,37.666666666666664,1192.6,15.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-java-webapp-openidconnect,281.11538461538464,20.307692307692307,,0.9230769230769231,1066.6153846153845,,28.23076923076923,1669.2692307692307,26.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-javascript-graphapi-v2,92.33333333333333,20.11111111111111,,83.33333333333333,1585.5555555555557,,63.666666666666664,1668.111111111111,9.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-javascript-graphapi-web-v2,691.0,2.3333333333333335,,5.666666666666667,812.3333333333334,,10.666666666666666,1184.3333333333333,3.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-javascript-nodejs-webapi-v2,137.1,9.5,,11.9,1651.3,,11.9,1702.7,10.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-javascript-singlepageapp-angular,12.166666666666666,21.333333333333332,,1.1666666666666667,1254.9166666666667,,9.583333333333334,1485.25,12.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-javascript-singlepageapp-dotnet-webapi,567.8095238095239,12.571428571428571,,13.80952380952381,972.2857142857143,,22.857142857142858,1380.0,21.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-javascript-singlepageapp-dotnet-webapi-v2,192.27777777777777,16.77777777777778,,10.833333333333334,2013.111111111111,,15.444444444444445,1915.6666666666667,18.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-lab-hybrid-adfs,11.5,6.25,,14.625,1464.25,,6.25,1298.0,4.0,4.0,Azure,50.0,50.0
Azure-Samples/active-directory-node-webapi,483.05263157894734,16.05263157894737,,9.68421052631579,1171.5263157894738,,57.10526315789474,1458.157894736842,19.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-node-webapi-basic,,3.0,,0.0,228.66666666666666,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/active-directory-node-webapp-openidconnect,1036.111111111111,8.11111111111111,,22.77777777777778,938.3333333333334,,16.0,1485.3333333333333,9.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-nodejs-external-identities-api-connector-azure-function-validate,,2.0,,0.0,1360.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/active-directory-php-graphapi-directoryextensions-web,,2.0,,0.3333333333333333,148.33333333333334,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/active-directory-php-graphapi-web,718.3636363636364,10.636363636363637,,0.7272727272727273,392.45454545454544,,9.181818181818182,1422.1818181818182,11.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-python-flask-graphapi-web-v2,318.0,1.0,,515.0,1814.0,,110.0,1019.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-python-webapp-graphapi,180.0,7.857142857142857,,13.571428571428571,1381.2857142857142,,28.0,1981.5714285714287,7.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-verifiable-credentials,22.545454545454547,23.27777777777778,,13.666666666666666,2576.722222222222,,20.363636363636363,2255.090909090909,11.0,7.0,Azure,38.88888888888889,61.111111111111114
Azure-Samples/active-directory-webapp-webapi-multitenant-openidconnect-aspnetcore,795.2857142857143,6.0,,9.142857142857142,1313.4285714285713,,15.0,1510.4285714285713,7.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-xamarin-android,1026.0,2.0,,2.0,138.0,,16.0,1221.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-xamarin-ios,1352.5,2.5,,0.0,369.0,,110.0,1002.0,2.0,0.0,Azure,0.0,100.0
Azure-Samples/active-directory-xamarin-native-v2,70.61428571428571,80.25333333333333,,131.17333333333335,1638.0,,62.76470588235294,1337.485294117647,70.0,5.0,Azure,6.666666666666667,93.33333333333333
Azure-Samples/adm-quickstart,,5.0,,0.0,428.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/aks-dotnet-manage-kubernetes-cluster,,2.5,,13.0,1384.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/aks-java-manage-kubernetes-cluster,5.0,2.5,,1.25,1233.5,,2.5,1864.0,2.0,2.0,Azure,50.0,50.0
Azure-Samples/aks-voting-app,1.5,7.0,,21.0,1578.142857142857,,24.5,1543.1666666666667,6.0,1.0,Azure,14.285714285714285,85.71428571428571
Azure-Samples/am-creator-indoor-data-examples,31.0,6.5,,44.0,1122.0,,88.0,1773.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/aml-hardware-accelerated-models,,7.0,,6.666666666666667,2623.6666666666665,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/angular-cosmosdb,56.0,26.166666666666668,,318.0,1107.3333333333333,,7508.5,1828.5,2.0,4.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/ansible-playbooks,47.8,46.94736842105263,,10.736842105263158,894.6842105263158,,9.2,659.8,15.0,4.0,Azure,21.052631578947366,78.94736842105263
Azure-Samples/app-service-api-apps-quickstart-dotnet,,1.0,,33.0,1490.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-api-apps-quickstart-nodejs,9.0,1.0,,23.0,805.0,,23.0,815.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-api-dotnet-azure-cards,0.0,3.0,,1.0,849.0,,9.0,990.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-api-dotnet-contact-list,0.0,10.5,,87.5,1228.5,,44.0,1134.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/app-service-api-dotnet-todo-list,14.0,6.666666666666667,,18.0,648.6666666666666,,54.0,1562.0,1.0,2.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/app-service-api-node-contact-list,,2.0,,10.0,1015.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-api-node-food-trucks,5.0,3.0,,4758.666666666667,887.0,,3.0,488.0,1.0,2.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/app-service-dotnet-configure-deployment-sources-for-functions,,1.0,,2.0,667.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-dotnet-configure-deployment-sources-for-web-apps,,4.0,,0.0,1739.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-dotnet-manage-web-apps,129.0,3.0,,11.0,2190.0,,23.0,1694.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-dotnet-manage-web-apps-on-linux-with-custom-domains,,1.0,,5.0,958.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-dotnet-manage-web-apps-with-custom-domains,0.0,3.0,,2.0,1208.0,,2.0,1208.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-dotnet-scale-web-apps,,3.0,,3.0,1757.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-managed-identity-key-vault-csharp,30.0,1.0,,2.0,565.0,,27.0,2822.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-maven,,1.0,,0.0,1378.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-mobile-dotnet-backend-quickstart,0.0,3.5,,194.0,1322.5,,33.0,1990.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/app-service-mobile-dotnet-fieldengineer,42.666666666666664,12.0,,929.8,1405.6,,160.0,1079.0,3.0,2.0,Azure,40.0,60.0
Azure-Samples/app-service-mobile-dotnet-todo-list-files,86.33333333333333,9.9,,18.8,761.9,,108.33333333333333,1147.3333333333333,3.0,7.0,Azure,70.0,30.0
Azure-Samples/app-service-mobile-windows-quickstart,,3.0,,33.0,1504.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-mobile-xamarin-android-quickstart,0.0,4.5,,19.0,1416.0,,344.0,1820.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/app-service-msi-entityframework-dotnet,,2.0,,6.333333333333333,2442.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/app-service-msi-keyvault-dotnet,28.0,8.428571428571429,,12.857142857142858,1688.4285714285713,,24.0,1076.5,2.0,5.0,Azure,71.42857142857143,28.57142857142857
Azure-Samples/app-service-msi-servicebus-dotnet,0.0,4.0,,3.6,2110.6,,8.0,3149.0,1.0,4.0,Azure,80.0,20.0
Azure-Samples/app-service-web-dotnet-aspnetwebapi-angularjs-todoapp,,1.0,,44.0,726.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-web-dotnet-get-started,,2.0,,1.5,1420.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/app-service-web-dotnet-manage,13.0,2.0,,3.0,639.0,,3.0,653.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-web-html-get-started,0.0,2.0,,0.0,2701.0,,0.0,2701.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-web-nodejs-get-started,11.5,1.5,,50.0,2454.5,,34.0,1328.5,2.0,0.0,Azure,0.0,100.0
Azure-Samples/app-service-web-php-retwis,,1.0,,4.0,1452.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/app-service-web-python-get-started,96.5,4.857142857142857,,11.571428571428571,1406.7142857142858,,27.0,1385.25,4.0,3.0,Azure,42.857142857142854,57.14285714285714
Azure-Samples/appinsights-guestbook,57.0,3.0,,0.0,490.0,,14.0,2216.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/application-insights-aspnet-sample-opentelemetry,,2.5,,16.0,3339.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/application-insights-react-demo,56.5,8.285714285714286,,7.285714285714286,1841.142857142857,,11.833333333333334,2029.3333333333333,6.0,1.0,Azure,14.285714285714285,85.71428571428571
Azure-Samples/applicationinsights-web-sample1,,5.0,,0.0,917.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/automated-test-environment-for-aks-applications,0.0,4.0,,18.0,3173.0,,9.0,886.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-ad-conditional-access-apis,7.0,13.25,,1.75,1067.0,,1.0,357.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/azure-batch-samples,53.13333333333333,189.05333333333334,,18.946666666666665,1232.9066666666668,,15.533333333333333,899.0666666666667,60.0,15.0,Azure,20.0,80.0
Azure-Samples/azure-cache-redis-samples,,6.5,,1.0,863.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/azure-cli-samples,182.5,265.8888888888889,,6.666666666666667,2102.0,,43.5,2610.5,2.0,7.0,Azure,77.77777777777779,22.22222222222222
Azure-Samples/azure-cosmos-db-cassandra-api-spark-connector-sample,,2.0,,0.0,1392.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-cassandra-java-getting-started,,2.0,,0.0,1306.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-cassandra-java-getting-started-v4,,4.0,,0.0,424.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-cassandra-nodejs-getting-started,,3.3333333333333335,,12.0,2177.3333333333335,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-cassandra-python-getting-started,,4.666666666666667,,22.333333333333332,2963.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-change-feed-dotnet-retail-sample,0.0,12.0,,278.5,1493.0,,7.0,1230.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/azure-cosmos-db-documentdb-nodejs-getting-started,,4.0,,1.0,1960.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-graph-gremlindotnet-getting-started,28.833333333333332,9.181818181818182,,408.45454545454544,1825.1818181818182,,42.666666666666664,2355.1666666666665,6.0,5.0,Azure,45.45454545454545,54.54545454545454
Azure-Samples/azure-cosmos-db-graph-java-getting-started,504.0,10.9,,12.7,2124.4,,76.0,2825.0,3.0,7.0,Azure,70.0,30.0
Azure-Samples/azure-cosmos-db-graph-nodejs-getting-started,264.6666666666667,18.846153846153847,,12.692307692307692,1383.7692307692307,,51.166666666666664,2101.1666666666665,6.0,7.0,Azure,53.84615384615385,46.15384615384615
Azure-Samples/azure-cosmos-db-graph-npm-bom-sample,,3.0,,76.0,2936.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-graph-php-getting-started,,2.0,,78.0,3622.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-graph-python-getting-started,58.5,11.615384615384615,,12.23076923076923,1570.1538461538462,,43.75,2294.75,4.0,9.0,Azure,69.23076923076923,30.76923076923077
Azure-Samples/azure-cosmos-db-mongodb-dotnet-getting-started,235.0,8.0,,6.0,1021.5,,263.0,3003.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-cosmos-db-mongodb-golang-getting-started,0.0,4.5,,41.5,2085.0,,10.0,1372.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-cosmos-db-mongodb-java-changestream,,2.0,,2.0,1492.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-mongodb-java-getting-started,,2.0,,1.0,505.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-partition-key-advisor,37.0,2.6666666666666665,,2.0,2345.0,,0.0,1536.0,1.0,2.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/azure-cosmos-db-python-getting-started,158.0,8.8,,0.0,659.4,,39.0,1235.0,1.0,4.0,Azure,80.0,20.0
Azure-Samples/azure-cosmos-db-sql-api-async-java-getting-started,,8.0,,0.0,86.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-sql-api-nodejs-todo-app,,2.0,,0.0,481.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-sql-dotnet-multi-master,,1.0,,4.0,1429.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-db-table-dotnet-getting-started,154.0,4.5,,18.333333333333332,1970.8333333333333,,34.0,2153.75,4.0,2.0,Azure,33.33333333333333,66.66666666666666
Azure-Samples/azure-cosmos-java-getting-started,0.0,14.0,,1.4,1805.8,,0.0,1044.0,1.0,4.0,Azure,80.0,20.0
Azure-Samples/azure-cosmos-java-sql-api-samples,,18.5,,3.0,2033.6666666666667,,,,0.0,6.0,Azure,100.0,0.0
Azure-Samples/azure-cosmos-table-dotnet-core-getting-started,,3.5,,3.0,2120.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/azure-cosmosdb-graph-bulkexecutor-dotnet-getting-started,,8.727272727272727,,4.2727272727272725,1654.0,,,,0.0,11.0,Azure,100.0,0.0
Azure-Samples/azure-cosmosdb-live-data-migrator,110.54545454545455,25.857142857142858,,4.380952380952381,1757.6666666666667,,8.181818181818182,1471.4545454545455,11.0,10.0,Azure,47.61904761904761,52.38095238095239
Azure-Samples/azure-cosmosdb-springboot-pagination,,3.0,,7.0,2088.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-data-explorer-java-sdk-ingest,,1.0,,0.0,3186.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-databricks-mlops-mlflow,29.36842105263158,17.263157894736842,,8.368421052631579,1280.842105263158,,7.7368421052631575,1510.5263157894738,19.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-devops-release-notes,3.0,1.0,,0.0,2001.0,,281.0,2557.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-devops-release-strategies,,2.5,,11.0,1763.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/azure-digital-twins-getting-started,,10.0,,6.0,797.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-event-grid-viewer,68.875,8.6,,9.2,1974.2,,36.0,3074.0,8.0,2.0,Azure,20.0,80.0
Azure-Samples/azure-files-samples,37.9,44.628571428571426,,1.7428571428571429,1177.4285714285713,,0.0,93.4,10.0,25.0,Azure,71.42857142857143,28.57142857142857
Azure-Samples/azure-functions-python-list-resource-groups,,1.0,,25.0,3019.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-functions-pytorch-image-identify,0.0,1.5,,1.5,1450.0,,0.0,890.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-functions-samples-java,6.0,15.0,,1.0,2904.0,,25.0,1697.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-functions-tests,,3.0,,8.666666666666666,2508.6666666666665,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/azure-intelligent-edge-patterns,31.11764705882353,173.9090909090909,,10.795454545454545,1379.840909090909,,9.882352941176471,1274.235294117647,17.0,27.0,Azure,61.36363636363637,38.63636363636363
Azure-Samples/azure-iot-central-samples-csharp,,2.0,,36.0,2701.6666666666665,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/azure-iot-distributed-tracing-sample,,3.0,,1.0,1605.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-iot-edge-identity-translation-lite,2.0,20.285714285714285,,8.142857142857142,1997.857142857143,,12.0,2143.0,3.0,4.0,Azure,57.14285714285714,42.857142857142854
Azure-Samples/azure-iot-hub-large-twin-example,173.23529411764707,23.0,,18.105263157894736,2606.4210526315787,,25.88235294117647,2672.0588235294117,17.0,2.0,Azure,10.526315789473683,89.47368421052632
Azure-Samples/azure-iot-samples-csharp,225.1304347826087,76.57446808510639,,13.191489361702128,1361.3191489361702,,8.130434782608695,1323.1304347826087,23.0,24.0,Azure,51.06382978723404,48.93617021276596
Azure-Samples/azure-iot-samples-ios,163.5,10.11111111111111,,1.0,1691.2222222222222,,6.5,1129.5,2.0,7.0,Azure,77.77777777777779,22.22222222222222
Azure-Samples/azure-iot-samples-node,85.25,26.928571428571427,,42.0,1118.142857142857,,66.375,1572.125,8.0,6.0,Azure,42.857142857142854,57.14285714285714
Azure-Samples/azure-iot-samples-python,77.25,12.333333333333334,,6.333333333333333,981.5833333333334,,2.25,417.5,4.0,8.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/azure-iot-starter-kits,7.6,29.272727272727273,,2.0,966.2727272727273,,19.6,1560.2,5.0,6.0,Azure,54.54545454545454,45.45454545454545
Azure-Samples/azure-iot-starterkit-cli,12.5,7.75,,13.25,1899.0,,35.5,1345.5,2.0,2.0,Azure,50.0,50.0
Azure-Samples/azure-iotedge-blobstorage-sample,439.5,3.0,,4.666666666666667,1636.3333333333333,,12.0,2476.0,2.0,1.0,Azure,33.33333333333333,66.66666666666666
Azure-Samples/azure-logic-apps-deployment-samples,147.0,5.0,,49.5,3213.0,,0.0,2627.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-maps-animations,,1.5,,0.5,1073.5,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/azure-maps-dotnet-webgl-uwp-iot-remote-control,3.0,4.0,,4.0,1175.0,,4.0,1179.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-maps-fullscreen-control,,1.0,,8.0,2374.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-maps-geolocation-control,,1.0,,36.0,1730.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-maps-html-marker-layer,,2.0,,0.6666666666666666,2056.0,,,,0.0,3.0,Azure,100.0,0.0
Azure-Samples/azure-maps-overview-map,,1.0,,8.0,2294.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-maps-scale-bar-control,,1.0,,0.0,241.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-media-player-samples,2.0,3.5,,21.75,2526.5,,5.0,3173.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/azure-messaging-replication-dotnet,11.0,2.0,,0.0,422.0,,158.0,3623.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-mfa-authentication-method-analysis,38.0,3.0,,0.0,498.5,,1.0,402.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-mfa-nps-extension-health-check,,9.333333333333334,,1.8333333333333333,1259.3333333333333,,,,0.0,12.0,Azure,100.0,0.0
Azure-Samples/azure-mobile-apps-ios-swift-quickstart,,1.0,,1.0,1935.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-monitor-opencensus-python,31.0,3.0,,0.0,2596.0,,9.0,1887.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-monitor-opentelemetry-python,0.0,1.0,,1.0,2630.0,,1.0,2630.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-pipelines-python,,1.0,,33.0,1882.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-python-labs,103.75,7.4,,34.8,2041.8,,42.75,3489.5,4.0,1.0,Azure,20.0,80.0
Azure-Samples/azure-samples-net-management,90.5,6.5,,3.5,1933.5,,3.5,1729.0,2.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-samples-python-management,8.0,62.0,,6.0,1125.0,,46.0,1396.0,1.0,5.0,Azure,83.33333333333334,16.666666666666664
Azure-Samples/azure-sdk-for-go-samples,49.19718309859155,145.976,,70.032,1457.776,,48.33802816901409,1147.661971830986,71.0,54.0,Azure,43.2,56.8
Azure-Samples/azure-sdk-for-java-storage-blob-upload-download,292.4,8.6,,21.6,1577.8,,167.4,2316.8,5.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-sdk-for-js-keyvault-secret-get-set-managedid,181.0,3.5,,0.5,1639.0,,207.0,2706.0,2.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-sdk-for-js-keyvault-secrets-get-nodejs-managedid,343.25,3.0,,2.0,1202.0,,155.75,2340.25,4.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-sdk-for-js-storage-blob-stream-nodejs,37.333333333333336,8.833333333333334,,9.5,1233.5,,207.0,2786.6666666666665,3.0,3.0,Azure,50.0,50.0
Azure-Samples/azure-sdk-for-js-storage-blob-upload-download,168.0,4.0,,26.0,2431.0,,207.0,2706.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-sdk-for-net-storage-blob-upload-download,623.0,11.5,,0.0,965.5,,207.0,2706.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-sdk-for-python-keyvault-secrets-get-set-managedid,,6.0,,30.0,1358.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-sdk-for-python-storage-blob-upload-download,142.66666666666666,12.0,,741.5,1753.1666666666667,,169.4,2542.4,6.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-search-dotnet-samples,18.833333333333332,36.142857142857146,,632.7142857142857,2248.0,,23.666666666666668,2606.6666666666665,6.0,1.0,Azure,14.285714285714285,85.71428571428571
Azure-Samples/azure-search-knowledge-mining,138.33333333333334,54.233333333333334,,12.0,1346.2666666666667,,11.333333333333334,1740.888888888889,27.0,3.0,Azure,10.0,90.0
Azure-Samples/azure-search-performance-testing,0.0,1.0,,1.0,1351.0,,5.0,1732.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-search-power-skills,11.428571428571429,40.75,,289.125,1884.375,,137.33333333333334,2756.3333333333335,7.0,9.0,Azure,56.25,43.75
Azure-Samples/azure-search-python-samples,0.0,45.0,,2.2,1642.2,,3.0,1925.0,1.0,4.0,Azure,80.0,20.0
Azure-Samples/azure-serverless-iot-button,2.0,5.5,,11.5,1907.0,,23.0,2068.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-serverless-workshop-team-assistant,,23.0,,120.0,1067.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-servicebus-relay-samples,240.0,1.5,,1.0,1481.0,,25.0,983.0,2.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-solutions-digital-marketing-reference-implementation,,6.5,,2215.25,2138.5,,,,0.0,4.0,Azure,100.0,0.0
Azure-Samples/azure-spring-data-cosmos-java-sql-api-getting-started,0.0,5.5,,42.5,1807.0,,85.0,1602.0,1.0,1.0,Azure,50.0,50.0
Azure-Samples/azure-spring-data-cosmos-java-sql-api-samples,,2.5,,3.0,2495.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/azure-sql-db-python-rest-api,0.0,2.5,,1.0,2132.75,,0.0,1419.0,1.0,3.0,Azure,75.0,25.0
Azure-Samples/azure-sql-db-serverless-geospatial-stream-analytics,,1.0,,2.0,2269.0,,,,0.0,1.0,Azure,100.0,0.0
Azure-Samples/azure-sql-db-sync-api-change-tracking,0.0,1.0,,0.0,383.0,,0.0,383.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-stack-edge-vpn,67.0,2.0,,0.0,422.0,,0.0,490.0,1.0,0.0,Azure,0.0,100.0
Azure-Samples/azure-voting-app-redis,5.333333333333333,32.111111111111114,,17.444444444444443,1180.3333333333333,,101.0,1247.6666666666667,3.0,6.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/azure-zabbix-templates,207.5,3.4,,0.2,683.8,,10.25,1119.5,4.0,1.0,Azure,20.0,80.0
Azure-Samples/azuredevtour,8.5,11.3,,254.4,2280.5,,228.25,2194.0,4.0,6.0,Azure,60.0,40.0
Azure-Samples/azureiotlabs,360.0,9.0,,29.2,1422.0,,68.0,1272.0,1.0,4.0,Azure,80.0,20.0
Azure-Samples/batch-dotnet-ffmpeg-tutorial,,9.0,,4.5,1506.0,,,,0.0,2.0,Azure,100.0,0.0
Azure-Samples/batch-dotnet-quickstart,0.0,11.5,,9.5,2062.6666666666665,,8.5,1984.0,2.0,4.0,Azure,66.66666666666666,33.33333333333333
Azure-Samples/batch-python-quickstart,98.0,10.333333333333334,,38.666666666666664,1647.3333333333333,,13.5,2075.0,2.0,1.0,Azure,33.33333333333333,66.66666666666666
